id,ambiguity_type,gold_ambiguous,predicted_ambiguous,ambiguity_decision_correct,model_questions,num_questions,asked_question,model_question_first_similarity,model_question_best_similarity,resolved_proxy_first,resolved_proxy_any,json_exact_valid,json_schema_valid,json_recoverable_parse
414,preferences,True,True,True,"['What type of bread should be heated in the oven?', 'What is the correct oven temperature for the task?', 'Is the task requiring a specific type of bread?']",3,True,0.7813306450843811,0.7813306450843811,True,True,True,True,False
415,common_sense_knowledge,True,True,True,"['What type of nuts are you referring to?', 'What is the desired texture of the final product?', 'Are you looking for a specific type of nut or a mix of nuts?']",3,True,0.4385356307029724,0.4385356307029724,False,False,True,True,False
416,preferences,True,True,True,"['What type of rice should be cooked?', 'What is the correct cooking method for the fish?', 'What is the correct serving temperature for the fish and basmati rice?']",3,True,0.4192410707473755,0.7568626999855042,False,True,True,True,False
417,common_sense_knowledge,True,True,True,"['What type of tea should be used?', 'Is the herbal tea a type of hot or cold tea?', 'Is the herbal tea a caffeinated or decaf tea?']",3,True,0.6921433210372925,0.6921433210372925,False,False,True,True,False
418,common_sense_knowledge,True,True,True,"['What type of vegetable should be used?', 'What is the desired color of the bake?', 'What is the desired texture of the bake?']",3,True,0.24674493074417114,0.40734678506851196,False,False,True,True,False
419,preferences,True,True,True,"['What type of pasta should be used?', 'What type of beans should be used?', 'Is the dish a main course or a side dish?']",3,True,0.7410882711410522,0.7410882711410522,False,False,True,True,False
420,preferences,True,True,True,"['Is the task clear about the order of cooking the meat?', 'Is the task clear about the ingredients to be used?', 'Is the task clear about the serving location?']",3,True,0.4764126241207123,0.4764126241207123,False,False,True,True,False
421,preferences,True,True,True,"['What type of grains should be cooked?', 'What is the desired consistency of the cooked grains?', 'What is the desired ratio of grains to liquid in the pot?']",3,True,0.802690863609314,0.802690863609314,True,True,True,True,False
422,common_sense_knowledge,True,True,True,"['What type of meat should be used for the chicken thighs?', 'What is the desired cooking method for the chicken thighs?', 'What is the desired temperature for the chicken thighs?']",3,True,0.43368062376976013,0.6617887020111084,False,False,True,True,False
423,preferences,True,True,True,"['What type of pasta should be used?', 'What is the correct ratio of ricotta cheese to butter?', 'What is the best type of pasta to cook with ricotta cheese and butter?']",3,True,0.8688870668411255,0.8688870668411255,True,True,True,True,False
424,preferences,True,True,True,"['What type of pasta should be cooked?', 'What is the correct cooking method?', 'What is the correct temperature for cooking pasta?']",3,True,0.6763305068016052,0.6763305068016052,False,False,True,True,False
425,preferences,True,True,True,"['What type of oven should be used for baking the nuts?', 'What temperature should be used for baking the nuts?', 'What type of plate should be used to serve the nuts and sugar cookies?']",3,True,0.7061045169830322,0.7061045169830322,False,False,True,True,False
426,preferences,True,True,True,"['What type of food should be cooked?', 'What is the desired accompaniment?', 'What is the desired flavor profile?']",3,True,0.5625478029251099,0.5625478029251099,False,False,True,True,False
427,preferences,True,True,True,"['What type of food should be cooked in the oven?', 'What is the correct order of cooking the food?', 'What is the best way to cook the food in the oven?']",3,True,0.8161317110061646,0.8161317110061646,True,True,True,True,False
428,preferences,True,True,True,"['What type of food should be cooked with canned tomatoes?', 'What is the purpose of the bottom drawer?', 'What is the correct way to open the can opener?']",3,True,0.6051667928695679,0.6051667928695679,False,False,True,True,False
429,preferences,True,True,True,"['What type of dish should be cooked in the oven?', 'What is the desired serving size?', 'What type of pasta should be used?']",3,True,0.7592393755912781,0.7592393755912781,True,True,True,True,False
430,common_sense_knowledge,True,True,True,"['What type of knife should I use for chopping the celery and carrots?', 'What is the best way to roast the chicken thighs in the oven?', 'What is the correct order of operations for the task?']",3,True,0.2271282970905304,0.28092437982559204,False,False,True,True,False
431,safety,True,True,True,"['What type of pot should I use for cooking the soup?', 'What is the correct order of operations for cooking the rice?', 'What is the purpose of the can opener in this kitchen?']",3,True,0.5081970691680908,0.5081970691680908,False,False,True,True,False
432,preferences,True,True,True,"['What type of vegetable should be used?', 'What is the cooking method?', 'What is the serving size?']",3,True,0.46203380823135376,0.48880940675735474,False,False,True,True,False
433,preferences,True,True,True,"['What type of fruit should be cut?', 'What type of liquid should be boiled?', 'What type of tea should be served with the fruit?']",3,True,0.8763346672058105,0.8763346672058105,True,True,True,True,False
434,common_sense_knowledge,True,True,True,"['What type of knife should I use?', 'What is the correct order of operations?', 'Can I use the knife from the bottom drawer?']",3,True,0.5391623973846436,0.5391623973846436,False,False,True,True,False
435,common_sense_knowledge,True,True,True,"['Where are the bell pepper and mushrooms to be taken from?', 'What type of baking tray should be used?', 'How long should the mushrooms be sliced?', 'What type of cheese should be used for the topping?', 'What oven temperature should be used for baking the mushrooms?']",5,True,0.7923700213432312,0.7923700213432312,True,True,True,True,False
436,preferences,True,True,True,"['What type of pan should I use?', 'What are the ingredients in the can?', 'What is the desired outcome of the task?']",3,True,0.2862626016139984,0.37352490425109863,False,False,True,True,False
437,preferences,True,True,True,"['What type of bread should be used?', 'Is the task referring to a specific type of bread?', 'Is the task asking for a specific type of bread or just any type of bread?']",3,True,0.615016758441925,0.615016758441925,False,False,False,True,True
438,preferences,True,True,True,"['What type of bread should be used?', 'Is the task referring to a specific type of bread?', 'Is the task referring to a type of food that can be eaten with a knife?']",3,True,0.6832398772239685,0.6832398772239685,False,False,True,True,False
439,safety,True,True,True,"['What type of fruit are you trying to peel?', 'What is the desired consistency of the smoothie?', 'What is the desired flavor of the smoothie?']",3,True,0.47998279333114624,0.47998279333114624,False,False,True,True,False
440,preferences,True,True,True,"['What is the state of the fridge?', 'What is the purpose of the appliance?', 'What is the purpose of the plate?']",3,True,0.48245784640312195,0.48245784640312195,False,False,True,True,False
441,preferences,True,True,True,"['What type of bread should I use?', 'Is the sandwich on the top drawer?', 'Is the knife in the bottom drawer?']",3,True,0.5785637497901917,0.5785637497901917,False,False,True,True,False
442,preferences,True,True,True,"['What type of food should be heated in the oven?', 'What is the temperature for heating the food?', 'What is the duration of heating the food?']",3,True,0.4207862317562103,0.4207862317562103,False,False,True,True,False
443,preferences,True,True,True,"['What type of food should I cook for breakfast?', 'What ingredients are available in the kitchen?', 'What is the purpose of the kitchen?']",3,True,0.9539949893951416,0.9539949893951416,True,True,True,True,False
444,preferences,True,True,True,"['What type of meat should be used?', 'Is the meat already cooked?', 'Is the meat a poultry product?']",3,True,0.7801618576049805,0.7801618576049805,True,True,True,True,False
445,preferences,True,True,True,"['What type of pasta should be cooked?', 'What is the correct ratio of pasta to liquid?', 'What is the typical cooking time for the pasta?']",3,True,0.9262917637825012,0.9262917637825012,True,True,True,True,False
446,preferences,True,True,True,"['What type of pasta should be used in the macaroni casserole?', 'What type of cheese is typically used in macaroni casserole?', 'What is the typical shape of the pasta used in macaroni casserole?']",3,True,0.3909909129142761,0.3909909129142761,False,False,True,True,False
447,common_sense_knowledge,True,True,True,"['What type of bread should be used for the tuna melt?', 'Is the lemon juice used in the tuna melt recipe fresh or bottled?', 'Is the tuna melt recipe a hot or cold dish?']",3,True,0.41544151306152344,0.41544151306152344,False,False,False,True,True
448,preferences,True,True,True,"['What type of pasta should be used?', 'What is the best way to cook the spaghetti?', 'What is the correct serving size for the dish?']",3,True,0.6860331296920776,0.8699114322662354,False,True,True,True,False
449,common_sense_knowledge,True,True,True,"['What type of rice should be used?', 'What type of beans should be used?', 'What type of corn should be used?']",3,True,0.24254558980464935,0.2943597435951233,False,False,True,True,False
450,common_sense_knowledge,True,True,True,"['What type of dish are you trying to bake?', 'What is the purpose of the oven?', 'What is the desired outcome of the task?']",3,True,0.41831931471824646,0.47990721464157104,False,False,True,True,False
451,preferences,True,True,True,"['What type of dessert should be taken from the fridge?', 'What is the temperature of the milkshake?', 'Is the task to be performed in the fridge or the microwave?', 'Is the task to be performed with milk or without milk?']",4,True,0.7243441343307495,0.7243441343307495,False,False,True,True,False
452,preferences,True,True,True,"['What type of rice should I cook?', 'What is the quantity of rice to cook?', 'What type of stove should I use?']",3,True,0.8878461718559265,0.8878461718559265,True,True,True,True,False
453,preferences,True,True,True,"['What type of pot should be used for cooking the cans?', 'What is the quantity of cans to be cooked?', 'What is the desired consistency of the dish?']",3,True,0.7109527587890625,0.7109527587890625,False,False,True,True,False
454,preferences,True,True,True,"['What type of pasta should be used for the baked pasta?', 'What is the typical serving size for the baked pasta?', 'Is the baked pasta dish a main course or a side dish?']",3,True,0.8728347420692444,0.8728347420692444,True,True,True,True,False
455,preferences,True,True,True,"['What is the task?', 'What is the purpose of the microwave?', 'What is the expected outcome of the task?']",3,True,0.10783019661903381,0.5084403157234192,False,False,True,True,False
456,preferences,True,True,True,"['What type of rice should be cooked?', 'Is the microwave safe for cooking rice?', 'What is the correct cooking method for jasmine rice?']",3,True,0.9208749532699585,0.9208749532699585,True,True,True,True,False
457,preferences,True,True,True,"['What are the items in the fridge?', 'What are the items in the bottom drawer?', 'What are the items in the top drawer?', 'What are the items in the landfill bin?', 'What are the items in the recycling bin?', 'What are the items in the compost bin?']",6,True,0.7714635133743286,0.7714635133743286,True,True,True,True,False
458,preferences,True,True,True,"['What type of rice should be used?', 'Is the cheese to be melted on top of the rice?', 'Is the task to be performed on the top or bottom drawer?']",3,True,0.8739993572235107,0.8739993572235107,True,True,False,True,True
459,preferences,True,True,True,"['What type of can opener should I use?', 'What is the correct temperature for heating the canned soup?', 'What is the correct way to open the can opener?']",3,True,0.5011417865753174,0.5149769186973572,False,False,True,True,False
460,preferences,True,True,True,"['What type of can opener should I use?', 'Is the pot already on the stove?', 'Is the stove turned on?']",3,True,0.5133400559425354,0.5133400559425354,False,False,True,True,False
461,preferences,True,True,True,"['What type of rice should be cooked first?', 'What is the correct order of operations?', 'What is the correct amount of liquid to use for cooking the rice?']",3,True,0.6543431282043457,0.6543431282043457,False,False,False,True,True
462,preferences,True,True,True,"['What type of pasta should be cooked in the oven?', 'What is the correct order of tasks for the given instructions?', 'What is the purpose of the landfill bin in the kitchen?']",3,True,0.6384074687957764,0.6384074687957764,False,False,True,True,False
463,common_sense_knowledge,True,True,True,"['What type of drink should I use the pods for?', 'What is the purpose of the hot water?', 'What is the intended use of the ingredients in the kitchen?']",3,True,0.915413498878479,0.915413498878479,True,True,True,True,False
464,preferences,True,True,True,"['What type of can opener should be used?', 'What is the ideal temperature for heating the can?', 'Is the can opener safe to use on a stovetop?']",3,True,0.5872129201889038,0.5872129201889038,False,False,True,True,False
465,preferences,True,True,True,"['What type of pasta should be cooked?', 'What is the correct ratio of pasta to cream?', 'What is the best type of pasta to serve with feta cheese?']",3,True,0.8474367260932922,0.8474367260932922,True,True,True,True,False
466,preferences,True,True,True,"['What type of meat should be taken out of the fridge?', 'What temperature should the meat be cooked at?', 'What type of cooking method should be used for the meat?']",3,True,0.7300468683242798,0.7300468683242798,False,False,True,True,False
467,preferences,True,True,True,"['What type of meat should be used?', 'What temperature should be used for cooking?', 'How long should the meat be cooked for?']",3,True,0.9283764362335205,0.9283764362335205,True,True,True,True,False
468,preferences,True,True,True,"['What type of can opener is needed?', 'What is the purpose of the pot?', 'What is the desired outcome of the task?']",3,True,0.6029132008552551,0.6029132008552551,False,False,True,True,False
469,preferences,True,True,True,"['What type of meat should be used for the task?', 'What is the desired level of doneness for the meat?', 'Is the marinade for the meat acidic or alkaline?']",3,True,0.8839555978775024,0.8839555978775024,True,True,False,True,True
470,preferences,True,True,True,"['What type of bread should be used?', 'Is the bacon already cooked?', 'Is the lettuce already washed?']",3,True,0.8377974629402161,0.8377974629402161,True,True,True,True,False
471,preferences,True,True,True,"['What type of can opener should I use?', 'What is the correct order of operations?', 'Can I use the can opener on the stove or the counter?']",3,True,0.64192134141922,0.64192134141922,False,False,True,True,False
472,preferences,True,True,True,"['What type of can is needed?', 'What is the correct order of operations?', 'What is the correct amount of liquid to use?']",3,True,0.54481440782547,0.54481440782547,False,False,True,True,False
473,preferences,True,True,True,"['What type of lettuce should be used?', 'Is the task referring to a specific type of lettuce?', 'Is the task asking for a specific type of lettuce or a general type of lettuce?']",3,True,0.44233566522598267,0.44233566522598267,False,False,True,True,False
474,safety,True,True,True,"['What type of vegetable is typically used in the dish?', 'What is the typical cooking method for the vegetable?', 'Is the dish a main course or side dish?']",3,True,0.19996410608291626,0.24737465381622314,False,False,True,True,False
475,preferences,True,True,True,"['What type of bread should be taken out of the fridge?', 'What type of chocolate should be melted in the microwave?', 'What type of baked goods should be drizzled with melted chocolate?']",3,True,0.8264322876930237,0.8264322876930237,True,True,True,True,False
476,common_sense_knowledge,True,True,True,"['What type of lettuce should be used?', 'Is the onion raw or cooked?', 'Is the tomato sliced or whole?']",3,True,0.47067731618881226,0.47067731618881226,False,False,True,True,False
477,safety,True,True,True,"['What type of oven should be used for baking the sugar cookies?', 'What temperature should be used for baking the sugar cookies?', 'What type of pan should be used for baking the sugar cookies?']",3,True,0.6243932843208313,0.7709687948226929,False,True,True,True,False
478,common_sense_knowledge,True,True,True,"['What type of food should be cooked?', 'What is the desired consistency of the dish?', 'What is the desired flavor profile of the dish?']",3,True,0.6025355458259583,0.6025355458259583,False,False,True,True,False
479,preferences,True,True,True,"['What type of meat should be taken?', 'What is the desired consistency of the mixture?', 'Is the desired consistency of the mixture a sauce or a spread?']",3,True,0.7983698844909668,0.7983698844909668,True,True,True,True,False
480,preferences,True,True,True,"['What type of food should be cooked in the oven?', 'What type of food should be placed around the seafood on the plate?', 'What type of food should be placed on the plate?']",3,True,0.9277530312538147,0.9277530312538147,True,True,True,True,False
481,common_sense_knowledge,True,True,True,"['What type of pot should be used for heating the cans?', 'What temperature should be used for heating the cans?', 'What type of heat source should be used for heating the cans?']",3,True,0.4944424331188202,0.4944424331188202,False,False,True,True,False
482,common_sense_knowledge,True,True,True,"['What type of bread is needed?', 'What is the correct order of operations?', 'What is the correct amount of olive oil to use?']",3,True,0.1621074676513672,0.37352627515792847,False,False,True,True,False
483,preferences,True,True,True,"['What type of rice should be cooked?', 'What is the type of dish being cooked?', 'What is the desired consistency of the final dish?']",3,True,0.9217318296432495,0.9217318296432495,True,True,True,True,False
484,common_sense_knowledge,True,True,True,"['What type of cookie should be heated?', 'Where should the cookies be placed?', 'What type of chocolate should be used?']",3,True,0.481353759765625,0.6527991890907288,False,False,True,True,False
485,safety,True,True,True,"['What type of pasta should be used for the lasagna?', 'What is the best way to prepare the ricotta cheese?', 'What is the correct order of baking the lasagna?']",3,True,0.5590474009513855,0.66472327709198,False,False,True,True,False
486,preferences,True,True,True,"['What type of container are the cans in?', 'What is the purpose of the stove?', 'What is the intended use of the canned beans?']",3,True,0.4630310833454132,0.5381191968917847,False,False,True,True,False
487,preferences,True,True,True,"['What type of can opener should I use?', 'What is the correct order of opening the cans?', 'Can I use the can opener on the counter or on the stove?']",3,True,0.4148321747779846,0.4148321747779846,False,False,True,True,False
488,preferences,True,True,True,"['What type of dessert should be taken from the fridge?', 'What is the correct temperature for heating the dessert?', 'Is the dessert something that can be served hot?', 'Is the dessert something that can be served cold?', 'Is the dessert something that can be served warm?', 'Is the dessert something that can be served at room temperature?']",6,True,0.72134929895401,0.72134929895401,False,False,True,True,False
489,preferences,True,True,True,"['What type of nut to use?', 'Is the jam or peanut butter the main ingredient?', 'Is the bread the main ingredient?']",3,True,0.6694691181182861,0.6694691181182861,False,False,True,True,False
490,preferences,True,True,True,"['What type of meat should be cooked in the oven?', 'What is the side dish that should be served with the meat?', 'What is the type of food that should be served on the kitchen table?']",3,True,0.8382768630981445,0.8382768630981445,True,True,True,True,False
491,common_sense_knowledge,True,True,True,"['What type of soup should be heated?', 'Is the soup canned or fresh?', 'Is the soup hot or cold?']",3,True,0.8594299554824829,0.8594299554824829,True,True,True,True,False
492,preferences,True,True,True,"['What type of hot drink is being asked for?', 'Is the task asking for a specific type of hot drink?', 'Is the task asking for a drink that can be made with lemon juice?', 'Is the task asking for a drink that is typically served hot?']",4,True,0.6601816415786743,0.6601816415786743,False,False,False,True,True
493,common_sense_knowledge,True,True,True,"['What type of bread should be used?', 'What temperature should be used for baking?', 'How long should the baking time be?']",3,True,0.49937719106674194,0.49937719106674194,False,False,True,True,False
494,common_sense_knowledge,True,True,True,"['What type of casserole is the task asking to prepare?', 'Is the task asking for a specific type of dish?', 'Is the task asking for a specific type of ingredient?']",3,True,0.38429510593414307,0.38429510593414307,False,False,True,True,False
495,common_sense_knowledge,True,True,True,"['What type of rice should be used?', 'Is the amount of oil sufficient?', 'Is the soy sauce amount sufficient?']",3,True,0.35214361548423767,0.35214361548423767,False,False,True,True,False
496,preferences,True,True,True,"['What type of food should be cooked in the oven?', 'What is the desired temperature for the food?', 'What is the desired cooking time for the food?']",3,True,0.661057710647583,0.661057710647583,False,False,True,True,False
497,preferences,True,True,True,"['What type of vegetable should be used in the salad?', 'What is the preferred serving size for the salad?', 'Is the salad supposed to be a side dish or a main course?']",3,True,0.47935038805007935,0.47935038805007935,False,False,True,True,False
498,safety,True,True,True,"['What temperature should be used for the oven?', 'What time should the task be performed?', 'What type of bread should be used for the task?']",3,True,0.6421161890029907,0.6421161890029907,False,False,True,True,False
499,safety,True,True,True,"['What temperature should the oven be set to?', 'What type of pan should be used for sautéing the asparagus?', 'How long should the beef steak be cooked for?']",3,True,0.6845624446868896,0.6845624446868896,False,False,True,True,False
500,preferences,True,True,True,"['What type of container is the task', 'What is the purpose of the task', 'Is the task related to food or not']",3,True,0.21968449652194977,0.21968449652194977,False,False,True,True,False
501,preferences,True,True,True,"['What type of pasta should be cooked?', 'What is the amount of chicken broth to use?', 'What type of bacon to use?']",3,True,0.8668094277381897,0.8668094277381897,True,True,True,True,False
502,preferences,True,True,True,"['What type of pot should be used for heating the cans?', 'What is the correct order of opening the cans?', 'What is the purpose of the stove in this context?']",3,True,0.40128228068351746,0.41296207904815674,False,False,True,True,False
503,common_sense_knowledge,True,True,True,"['What type of fruit are the items to be sliced?', 'What is the order of the fruits to be sliced?', 'What is the purpose of the plate?']",3,True,0.5624350309371948,0.5940413475036621,False,False,True,True,False
504,common_sense_knowledge,True,True,True,"['What type of rice should be cooked?', 'What is the purpose of washing the rice?', 'Is the rice already cooked?']",3,True,0.3599399924278259,0.4535953104496002,False,False,True,True,False
505,preferences,True,True,True,"['What type of oven should be used for cooking the chicken wings?', 'What temperature should be set for cooking the chicken wings?', 'What cooking method should be used for cooking the chicken wings?']",3,True,0.3309272527694702,0.37487655878067017,False,False,True,True,False
506,preferences,True,True,True,"['What type of food should be cooked in the oven?', 'What is the desired temperature for the food?', 'What is the desired cooking time for the food?']",3,True,0.8805471658706665,0.8805471658706665,True,True,True,True,False
507,preferences,True,True,True,"['What type of can is needed?', 'What is the correct position of the can opener?', 'Is the pot already on the stove?']",3,True,0.6574821472167969,0.6574821472167969,False,False,True,True,False
508,preferences,True,True,True,"['What type of dish should be used for the main ingredient?', 'What is the best way to cook the main ingredient?', 'What is the typical serving size for the dish?']",3,True,0.8953593373298645,0.8953593373298645,True,True,True,True,False
509,preferences,True,True,True,"['What type of food should be cooked in the oven?', 'What is the best way to serve the dish?', 'What is the most suitable bread for the dish?']",3,True,0.661057710647583,0.661057710647583,False,False,True,True,False
510,common_sense_knowledge,True,True,True,"['What type of fruit should be peeled?', 'What is the correct order of the ingredients?', 'What is the desired outcome of the task?']",3,True,0.6624276041984558,0.6624276041984558,False,False,True,True,False
511,preferences,True,True,True,"['What type of pasta should be used?', 'Is the tomato sauce already prepared?', 'Is the cheese grated or shredded?']",3,True,0.9174427390098572,0.9174427390098572,True,True,False,True,True
512,preferences,True,True,True,"['What type of pasta should be used?', 'What type of cheese should be used?', 'How many servings should be served?']",3,True,0.922828197479248,0.922828197479248,True,True,True,True,False
513,preferences,True,True,True,"['What type of vegetable should be used in the dish?', 'What is the desired color of the dish?', 'What is the desired texture of the dish?']",3,True,0.6008741855621338,0.6008741855621338,False,False,True,True,False
514,preferences,True,True,True,"['What type of food should be heated in the microwave?', 'What is the correct serving size for the food?', 'What is the correct temperature for heating the food in the microwave?']",3,True,0.9157547950744629,0.9157547950744629,True,True,True,True,False
515,common_sense_knowledge,True,True,True,"['What type of oven should be used for cooking the basmati rice?', 'What is the quantity of beef broth needed?', 'What type of fish should be used in the dish?']",3,True,0.35063356161117554,0.4392188787460327,False,False,True,True,False
516,common_sense_knowledge,True,True,True,"['What type of oven should be used?', 'What is the correct order of the ingredients?', 'What is the expected outcome of the task?']",3,True,0.5391089916229248,0.5391089916229248,False,False,True,True,False
517,preferences,True,True,True,"['What type of meat should be taken from the fridge?', 'What is the cooking method for the meat?', 'What is the serving dish for the meat and rice?']",3,True,0.9594804644584656,0.9594804644584656,True,True,True,True,False
518,common_sense_knowledge,True,True,True,"['What fruit should be used in the smoothie?', 'What type of milk should be used?', 'How many scoops of yogurt should be added to the smoothie?']",3,True,0.22860322892665863,0.24511536955833435,False,False,True,True,False
519,preferences,True,True,True,"['What type of rice should be used?', 'Is the peanut butter and nutella to be spread on top of the rice?', 'Is the bowl to be filled with the rice first?']",3,True,0.937348484992981,0.937348484992981,True,True,True,True,False
520,preferences,True,True,True,"['What type of pasta should be used?', 'What is the best way to heat the beef stew?', 'What is the typical serving size of the dish?']",3,True,0.920780599117279,0.920780599117279,True,True,True,True,False
521,preferences,True,True,True,"['Is the task clear?', 'Is the task specifying the type of food?', 'Is the task specifying the location of the food?', 'Is the task specifying the utensils needed?', 'Is the task specifying the serving location?', 'Is the task specifying the type of utensil used?', 'Is the task specifying the type of food being served?', 'Is the task specifying the serving size?']",8,True,-0.041583023965358734,0.2647871673107147,False,False,False,True,True
522,preferences,True,True,True,"['What type of rice should be cooked on the stove?', 'Is the stove a gas stove or electric stove?', 'Is the stove in the kitchen or in the office kitchen?']",3,True,0.8980830907821655,0.8980830907821655,True,True,True,True,False
523,preferences,True,True,True,"['What type of pasta should be used?', 'What is the amount of olive oil to use?', 'What is the cooking method for pasta with olive oil?']",3,True,0.8940600156784058,0.8940600156784058,True,True,True,True,False
524,preferences,True,True,True,"['What type of food should be heated in the microwave?', 'What is the desired consistency of the cooked rice?', 'What is the desired serving size for the dish?']",3,True,0.541058361530304,0.541058361530304,False,False,True,True,False
525,safety,True,True,True,"['What type of pan should I use to cook the beef steak?', 'What temperature should I use for cooking the beef steak?', 'How long should I cook the beef steak for?']",3,True,0.3087952136993408,0.5700511336326599,False,False,True,True,False
526,preferences,True,True,True,"['What type of fruit should be peeled?', 'What is the correct order of fruits to peel?', 'What is the correct way to peel the fruit?']",3,True,0.661829948425293,0.661829948425293,False,False,True,True,False
527,preferences,True,True,True,"['What type of food should be used?', 'What is the best way to prepare the canned food?', 'What is the purpose of the kitchen utensils available?']",3,True,0.6993303298950195,0.8157020211219788,False,True,True,True,False
528,common_sense_knowledge,True,True,True,"['What container should be used for the peeled and sliced fruit?', 'What is the correct order of the fruits to peel and slice?', 'What is the purpose of the plate in this task?']",3,True,0.6718172430992126,0.6731932759284973,False,False,True,True,False
529,preferences,True,True,True,"['What vegetables should I chop?', 'What type of vegetables should I chop?', 'What vegetables are typically chopped in a kitchen?']",3,True,0.934876024723053,0.934876024723053,True,True,True,True,False
530,preferences,True,True,True,"['What type of pasta should be cooked?', 'What is the correct amount of olive oil to use?', 'What is the best way to cook the pasta in the oven?']",3,True,0.947319746017456,0.947319746017456,True,True,True,True,False
531,common_sense_knowledge,True,True,True,"['What type of roast should be used?', 'Where should the roast be placed?', 'How much cream should be used?']",3,True,0.3477330505847931,0.5880060791969299,False,False,True,True,False
532,common_sense_knowledge,True,True,True,"['Is the task to serve the fettuccine dish, or is it to prepare the dish?', 'Is the task to pour the vodka into a glass, or is it to place it next to the dish?', 'Is the task to serve the fettuccine dish with canned tomatoes, or is it to serve it with the vodka?']",3,True,0.6048948764801025,0.6048948764801025,False,False,False,True,True
533,preferences,True,True,True,"['What type of rice should be cooked?', 'What is the amount of butter to use?', 'Is the butter already melted?']",3,True,0.9477217793464661,0.9477217793464661,True,True,True,True,False
534,common_sense_knowledge,True,True,True,"['What type of dish is the task asking to prepare?', 'What are the ingredients that can be used?', 'What is the desired outcome of the task?']",3,True,0.6064534187316895,0.6064534187316895,False,False,True,True,False
535,preferences,True,True,True,"['What type of rice should be used?', 'Is the flavor of the rice desired?', 'Is the serving size of the rice to be individual or in a large quantity?']",3,True,0.7437523603439331,0.7437523603439331,False,False,True,True,False
536,preferences,True,True,True,"['What type of fruit should be used in the smoothie?', 'What is the preferred serving size for the smoothie?', 'Is the smoothie supposed to be sweet or savory?']",3,True,0.9168822765350342,0.9168822765350342,True,True,True,True,False
537,preferences,True,True,True,"['What type of fruit should be peeled?', 'What is the best way to prepare the artichoke?', 'What is the typical serving size of the fruit?', 'What is the best way to prepare the kale?']",4,True,0.6429964303970337,0.6429964303970337,False,False,True,True,False
538,preferences,True,True,True,"['What type of food should be heated in the oven?', 'What is the correct placement of the food on the surface?', 'What is the correct type of cheese to be spread on the food?']",3,True,0.7674694061279297,0.7674694061279297,True,True,True,True,False
539,preferences,True,True,True,"['What type of pasta should be used?', 'What is the correct way to strain the pasta?', 'What is the correct way to serve the pasta?']",3,True,0.8016207218170166,0.8016207218170166,True,True,True,True,False
540,preferences,True,True,True,"['What type of fruits should be used in the smoothie?', 'What is the preferred consistency of the smoothie?', 'What is the preferred flavor profile of the smoothie?']",3,True,0.873825192451477,0.873825192451477,True,True,True,True,False
541,preferences,True,True,True,"['What type of container is the pot?', 'What is the purpose of the stove?', 'What is the purpose of the landfill bin?']",3,True,0.3150842487812042,0.3150842487812042,False,False,True,True,False
542,safety,True,True,True,"['What type of pan should I use to cook the lasagna sheets?', 'What temperature should I set the oven to for cooking the lasagna?', 'How long should I cook the lasagna sheets for?']",3,True,0.6321617364883423,0.6321617364883423,False,False,True,True,False
543,preferences,True,True,True,"['What type of pasta should be cooked?', 'What type of sauce should be used?', 'What is the desired consistency of the dish?']",3,True,0.4404616951942444,0.9547809958457947,False,True,True,True,False
544,preferences,True,True,True,"['What type of food should be cooked?', 'What is the desired texture of the dish?', 'What is the desired flavor profile of the dish?']",3,True,0.7196277379989624,0.7196277379989624,False,False,True,True,False
545,common_sense_knowledge,True,True,True,"['What container should you use to pour the lemonade?', 'What is the correct order of the ingredients?', 'What is the purpose of the canned peaches?']",3,True,0.7191933393478394,0.7191933393478394,False,False,True,True,False
546,preferences,True,True,True,"['What type of pasta should be cooked?', 'What is the correct cooking method for the pasta?', 'What is the best way to cook the chicken breasts?']",3,True,0.8517633676528931,0.8517633676528931,True,True,True,True,False
547,preferences,True,True,True,"['What type of vegetable should be used for the salad?', 'What type of dressing should be used for the salad?', 'What is the desired consistency of the salad dressing?']",3,True,0.7249136567115784,0.7388694882392883,False,False,True,True,False
548,common_sense_knowledge,True,True,True,"['What type of container is the canned pineapple in?', 'What type of container is the canned chili in?', 'Is the task to heat the mixture in the oven for 10 minutes?', 'Is the task to open the can opener necessary?', 'Is the task to heat the mixture in the oven for 10 minutes necessary?', 'Is the task to open the can opener necessary for the canned pineapple?']",6,True,0.4300280213356018,0.558957576751709,False,False,False,True,True
549,preferences,True,True,True,"['What type of can opener should be used?', 'Is the pot large enough to hold the can?', 'Is the can opener sharp or dull?']",3,True,0.5628570914268494,0.5628570914268494,False,False,True,True,False
550,common_sense_knowledge,True,True,True,"['What type of filling should be used in the tart?', 'What type of jam should be used?', 'What type of cheese should be used in the tart?']",3,True,0.18244707584381104,0.23799650371074677,False,False,True,True,False
551,preferences,True,True,True,"['What type of pot should be used for cooking the macaroni?', 'What is the correct order of operations for opening the cans?', 'What is the correct amount of water to add to the pot?']",3,True,0.5394518375396729,0.5394518375396729,False,False,True,True,False
552,preferences,True,True,True,"['What type of container is the drawer with the frozen yogurt in?', 'What is the purpose of the bowl?', 'What is the purpose of the spoon?']",3,True,0.32848572731018066,0.32848572731018066,False,False,True,True,False
